,총 주차대수,난방,주소(도로),주소(지번),층 수,용적률,건폐율,평형대,건설사,관리사무소,경도,위도,0.공급/전용,0.방수/욕실수,0.해당면적 세대수,0.현관구조,1.공급/전용,1.방수/욕실수,1.해당면적 세대수,1.현관구조,2.공급/전용,2.방수/욕실수,2.해당면적 세대수,2.현관구조,3.공급/전용,3.방수/욕실수,3.해당면적 세대수,3.현관구조,articleName,4.공급/전용,4.방수/욕실수,4.해당면적 세대수,4.현관구조,5.공급/전용,5.방수/욕실수,5.해당면적 세대수,5.현관구조,6.공급/전용,6.방수/욕실수,6.해당면적 세대수,6.현관구조,7.공급/전용,7.방수/욕실수,7.해당면적 세대수,7.현관구조,8.공급/전용,8.방수/욕실수,8.해당면적 세대수,8.현관구조,9.공급/전용,9.방수/욕실수,9.해당면적 세대수,9.현관구조,10.공급/전용,10.방수/욕실수,10.해당면적 세대수,10.현관구조,11.공급/전용,11.방수/욕실수,11.해당면적 세대수,11.현관구조,12.공급/전용,12.방수/욕실수,12.해당면적 세대수,12.현관구조,13.공급/전용,13.방수/욕실수,13.해당면적 세대수,13.현관구조,14.공급/전용,14.방수/욕실수,14.해당면적 세대수,14.현관구조,15.공급/전용,15.방수/욕실수,15.해당면적 세대수,15.현관구조,16.공급/전용,16.방수/욕실수,16.해당면적 세대수,16.현관구조,17.공급/전용,17.방수/욕실수,17.해당면적 세대수,17.현관구조,18.공급/전용,18.방수/욕실수,18.해당면적 세대수,18.현관구조,19.공급/전용,19.방수/욕실수,19.해당면적 세대수,19.현관구조,20.공급/전용,20.방수/욕실수,20.해당면적 세대수,20.현관구조,21.공급/전용,21.방수/욕실수,21.해당면적 세대수,21.현관구조,22.공급/전용,22.방수/욕실수,22.해당면적 세대수,22.현관구조,23.공급/전용,23.방수/욕실수,23.해당면적 세대수,23.현관구조,24.공급/전용,24.방수/욕실수,24.해당면적 세대수,24.현관구조,25.공급/전용,25.방수/욕실수,25.해당면적 세대수,25.현관구조,26.공급/전용,26.방수/욕실수,26.해당면적 세대수,26.현관구조,27.공급/전용,27.방수/욕실수,27.해당면적 세대수,27.현관구조,28.공급/전용,28.방수/욕실수,28.해당면적 세대수,28.현관구조,29.공급/전용,29.방수/욕실수,29.해당면적 세대수,29.현관구조,30.공급/전용,30.방수/욕실수,30.해당면적 세대수,30.현관구조,31.공급/전용,31.방수/욕실수,31.해당면적 세대수,31.현관구조,32.공급/전용,32.방수/욕실수,32.해당면적 세대수,32.현관구조,33.공급/전용,33.방수/욕실수,33.해당면적 세대수,33.현관구조,34.공급/전용,34.방수/욕실수,34.해당면적 세대수,34.현관구조,35.공급/전용,35.방수/욕실수,35.해당면적 세대수,35.현관구조,36.공급/전용,36.방수/욕실수,36.해당면적 세대수,36.현관구조,37.공급/전용,37.방수/욕실수,37.해당면적 세대수,37.현관구조,38.공급/전용,38.방수/욕실수,38.해당면적 세대수,38.현관구조,39.공급/전용,39.방수/욕실수,39.해당면적 세대수,39.현관구조,40.공급/전용,40.방수/욕실수,40.해당면적 세대수,40.현관구조,41.공급/전용,41.방수/욕실수,41.해당면적 세대수,41.현관구조,42.공급/전용,42.방수/욕실수,42.해당면적 세대수,42.현관구조,43.공급/전용,43.방수/욕실수,43.해당면적 세대수,43.현관구조,44.공급/전용,44.방수/욕실수,44.해당면적 세대수,44.현관구조,45.공급/전용,45.방수/욕실수,45.해당면적 세대수,45.현관구조,46.공급/전용,46.방수/욕실수,46.해당면적 세대수,46.현관구조,47.공급/전용,47.방수/욕실수,47.해당면적 세대수,47.현관구조,48.공급/전용,48.방수/욕실수,48.해당면적 세대수,48.현관구조,49.공급/전용,49.방수/욕실수,49.해당면적 세대수,49.현관구조,50.공급/전용,50.방수/욕실수,50.해당면적 세대수,50.현관구조,51.공급/전용,51.방수/욕실수,51.해당면적 세대수,51.현관구조,52.공급/전용,52.방수/욕실수,52.해당면적 세대수,52.현관구조,53.공급/전용,53.방수/욕실수,53.해당면적 세대수,53.현관구조,54.공급/전용,54.방수/욕실수,54.해당면적 세대수,54.현관구조,55.공급/전용,55.방수/욕실수,55.해당면적 세대수,55.현관구조,56.공급/전용,56.방수/욕실수,56.해당면적 세대수,56.현관구조,57.공급/전용,57.방수/욕실수,57.해당면적 세대수,57.현관구조,58.공급/전용,58.방수/욕실수,58.해당면적 세대수,58.현관구조,59.공급/전용,59.방수/욕실수,59.해당면적 세대수,59.현관구조,60.공급/전용,60.방수/욕실수,60.해당면적 세대수,60.현관구조
0,1565대(세대당 1.43),"HT005, HF002",세종시 세종시 시청대로 500,세종시 세종시 반곡동 857,4층/29층,182%,21%,"80A㎡, 80A1㎡, 80B㎡, 80A2㎡, 80K㎡, 87A㎡, 87A1㎡, 104㎡, 113A㎡, 113A1㎡, 113F㎡, 114B㎡, 114C㎡, 114D㎡, 116E1㎡, 116E㎡, 128B㎡, 128A㎡, 138A㎡, 138B㎡, 147","(주)포스코건설,(주)금성백조주택",044-715-7013,127.31386,36.500126,80.83/59.9,2개/2개,140세대,계단식,80.83/59.9,2개/2개,123세대,계단식,80.98/59.9,3개/2개,33세대,계단식,80.83/59.9,2개/2개,5세대,계단식,수루배4단지더샵예미지,80.83/59.9,2개/2개,4세대,계단식,87.63/64.68,2개/2개,6세대,계단식,87.63/64.68,2개/2개,6세대,계단식,104.84/77.92,3개/2개,6세대,계단식,113.45/84.89,3개/2개,265세대,계단식,113.45/84.89,3개/2개,3세대,계단식,113.45/84.89,3개/2개,2세대,계단식,114.25/84.97,3개/2개,102세대,계단식,114.66/84.96,3개/2개,23세대,계단식,114.85/84.86,2개/2개,14세대,계단식,116.56/84.98,3개/2개,6세대,계단식,116.56/84.98,3개/2개,3세대,계단식,128.49/94.96,3개/2개,124세대,계단식,128.62/94.97,3개/2개,123세대,계단식,138.04/102.85,2개/2개,10세대,계단식,138.04/102.85,2개/2개,10세대,계단식,147.47/109.89,3개/2개,84세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1005대(세대당 1.23),"HT005, HF002",세종시 세종시 시청대로 598,세종시 세종시 반곡동 1035,6층/20층,149%,22%,"63㎡, 82A1㎡, 82A㎡, 82E㎡, 82F㎡, 82I㎡, 82G㎡, 82J㎡, 82G1㎡, 83B㎡, 83C㎡, 83D㎡, 83D1㎡, 84H㎡, 93A㎡, 93A1㎡, 99A1㎡, 99A㎡, 100B㎡, 100B1㎡, 101C㎡, 103B㎡, 103B1㎡, 104A㎡, 104C㎡, 104E㎡, 105D㎡, 112B㎡, 113A","(주)포스코건설,(주)금성백조주택",044-868-9768,127.317831,36.49406,63.74/45.08,1개/1개,1세대,계단식,82.89/59.9,2개/2개,196세대,계단식,82.89/59.9,2개/2개,119세대,계단식,82.34/59.51,2개/1개,7세대,계단식,수루배6단지세종더샵예미지(L4블록),82.05/59.22,2개/1개,5세대,계단식,82.89/59.9,2개/2개,5세대,계단식,82.35/59.24,2개/1개,2세대,계단식,82.34/59.51,2개/1개,2세대,계단식,82.35/59.24,2개/1개,1세대,계단식,83.04/59.9,3개/2개,80세대,계단식,83.35/59.9,2개/2개,53세대,계단식,83.12/59.7,2개/1개,6세대,계단식,83.12/59.7,2개/1개,2세대,계단식,84.41/59.52,1개/2개,2세대,계단식,93.97/67.55,2개/2개,2세대,계단식,93.97/67.55,2개/2개,2세대,계단식,99.94/72.15,3개/2개,2세대,계단식,99.94/72.15,3개/2개,1세대,계단식,100.45/72.59,3개/2개,259세대,계단식,100.45/72.59,3개/2개,19세대,계단식,101.68/72.28,2개/2개,1세대,계단식,103.59/75.42,3개/2개,26세대,계단식,103.59/75.42,3개/2개,2세대,계단식,104.08/75.34,3개/2개,5세대,계단식,104.85/75.34,3개/2개,5세대,계단식,104.08/75.34,3개/2개,2세대,계단식,105.34/75.63,3개/2개,1세대,계단식,112.63/82.09,3개/2개,2세대,계단식,113.48/82.01,3개/2개,2세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1097대(세대당 1.67),"HT005, HF002",세종시 세종시 시청대로 210,세종시 세종시 보람동 713,10층/29층,181%,18%,"128㎡, 143B㎡, 143A㎡, 223",중흥건설(주),044-866-6930,127.294314,36.482334,128.13/98.06,3개/2개,358세대,계단식,143.64/109.53,3개/2개,156세대,계단식,143.68/109.96,3개/2개,137세대,계단식,223.93/169.05,4개/3개,5세대,계단식,호려울10단지중흥S-클래스리버뷰2차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1337대(세대당 1.33),"HT005, HF002",세종시 세종시 남세종로 503,세종시 세종시 보람동 786,10층/29층,181%,15%,"82A㎡, 83B㎡, 112A㎡, 112B",대방건설(주),044-867-9014,127.28533,36.474314,82.74/59.98,3개/2개,594세대,계단식,83.51/59.95,3개/2개,254세대,계단식,112.4/84.99,4개/2개,115세대,계단식,112.81/84.92,3개/2개,39세대,계단식,호려울1단지대방노블랜드,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1048대(세대당 1.46),"HT005, HF002",세종시 세종시 시청대로 78,세종시 세종시 보람동 730,10층/29층,184%,18%,"81A-2㎡, 81A-1㎡, 81D-2㎡, 81D-1㎡, 82C㎡, 82E㎡, 82B㎡, 112D㎡, 113B㎡, 113A-2㎡, 113A-1㎡, 113C㎡, 115F㎡, 117E",신동아건설(주),044-866-0713,127.281835,36.47701,81.94/59.96,3개/2개,131세대,계단식,81.94/59.96,3개/2개,113세대,계단식,81.94/59.96,3개/2개,56세대,계단식,81.94/59.96,3개/2개,26세대,계단식,호려울3단지신동아파밀리에,82.56/59.95,3개/2개,84세대,계단식,82.24/59.96,3개/2개,13세대,계단식,82.11/59.97,3개/2개,8세대,계단식,112.99/84.37,3개/2개,102세대,계단식,113.84/84.37,3개/2개,102세대,계단식,113.25/84.38,3개/2개,52세대,계단식,113.25/84.38,3개/2개,10세대,계단식,113.94/84.37,3개/2개,10세대,계단식,115.51/84.97,3개/2개,4세대,계단식,117.25/84.98,3개/2개,2세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1131대(세대당 1.74),"HT005, HF002",세종시 세종시 남세종로 469,세종시 세종시 보람동 784,9층/22층,145%,18%,"103A㎡, 103B㎡, 103C㎡, 142D",주식회사라인건설,044-866-6871,127.288731,36.475635,103.51/80.8,3개/2개,243세대,계단식,103.51/80.8,3개/2개,24세대,계단식,103.51/80.8,3개/2개,12세대,계단식,142.59/111.98,4개/2개,370세대,계단식,호려울4단지이지더원센트럴파크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,776대(세대당 1.52),"HT005, HF002",세종시 세종시 남세종로 441,세종시 세종시 보람동 783,10층/22층,145%,18%,"111㎡, 111S㎡, 129㎡, 129S",제일건설(주),044-868-2573,127.291177,36.476409,111.2/84.93,4개/2개,160세대,계단식,111.2/84.93,4개/2개,76세대,계단식,129.46/99.98,3개/2개,138세대,계단식,129.46/99.98,4개/2개,136세대,계단식,호려울5단지풍경채퍼스트&파크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,818대(세대당 1.64),"HT005, HF002",세종시 세종시 보람동로 13,세종시 세종시 보람동 779,10층/18층,133%,19%,"111A㎡, 111B㎡, 119A㎡, 120B㎡, 128A㎡, 129B㎡, 131A㎡, 132B㎡, 132C㎡, 140A1㎡, 141B1㎡, 141C㎡, 143A2㎡, 143B2㎡, 150A1㎡, 151B1㎡, 152A2㎡, 153B2㎡, 162A",(주)모아주택산업,044-864-1264,127.294339,36.476772,111.09/84.84,3개/2개,122세대,계단식,111.35/84.71,3개/2개,30세대,계단식,119.86/91.92,4개/2개,10세대,계단식,120.11/91.8,4개/2개,2세대,계단식,호려울6단지모아엘가더테라스,128.92/99.44,4개/2개,2세대,계단식,129.17/99.31,4개/2개,1세대,계단식,131.95/101.65,4개/2개,115세대,계단식,132.52/101.69,4개/2개,79세대,계단식,132.53/101.69,4개/2개,16세대,계단식,140.79/108.78,4개/2개,10세대,계단식,141.39/108.87,4개/2개,6세대,계단식,141.39/108.87,4개/2개,2세대,계단식,143.35/110.82,4개/2개,64세대,계단식,143.5/110.4,4개/2개,8세대,계단식,150.76/117.03,4개/2개,10세대,계단식,151.35/117.12,4개/2개,6세대,계단식,152.75/118.48,4개/2개,7세대,계단식,153.47/118.07,4개/2개,1세대,계단식,162.72/126.73,4개/2개,7세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1289대(세대당 2.35),"HT005, HF002",세종시 세종시 남세종로 480,세종시 세종시 보람동 738,34층/35층,298%,46%,"115D㎡, 116A㎡, 116B㎡, 116C㎡, 116C-1㎡, 135A㎡, 135C㎡, 135D㎡, 135C-1㎡, 135D-1㎡, 136B㎡, 137E㎡, 148㎡, 148-1㎡, 180A㎡, 180B",대방건설(주),044-868-5652,127.286779,36.476804,115.88/84.99,3개/2개,109세대,계단식,116.11/84.99,4개/2개,107세대,계단식,116.51/84.99,4개/2개,30세대,계단식,116.51/84.99,4개/2개,16세대,계단식,호려울7단지세종대방디엠시티(주상복합),116.51/84.99,4개/2개,16세대,계단식,135.7/102.98,4개/2개,101세대,계단식,135.93/102.93,4개/2개,14세대,계단식,135.93/102.93,4개/2개,14세대,계단식,135.93/102.93,4개/2개,2세대,계단식,135.93/102.93,4개/2개,2세대,계단식,136.07/102.98,4개/2개,30세대,계단식,137.03/102.91,4개/2개,103세대,계단식,148.94/106.22,4개/3개,1세대,계단식,148.94/106.22,4개/3개,1세대,계단식,180.11/132.59,5개/3개,1세대,계단식,180.16/132.64,5개/3개,1세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1280대(세대당 1.42),"HT005, HF002",세종시 세종시 보람동로 14,세종시 세종시 보람동 777,10층/29층,180%,19%,"110A㎡, 110B㎡, 128㎡, 141",중흥건설(주),044-866-5438,127.296958,36.478973,110.68/84.98,3개/2개,515세대,계단식,110.76/84.99,3개/2개,117세대,계단식,128.13/98.99,4개/2개,155세대,계단식,141.93/109.96,3개/2개,113세대,계단식,호려울8단지중흥S클래스에코시티,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,99대(세대당 0.46),"HT001, HF007",세종시 세종시 부강면 부강로 29-12,세종시 세종시 부강면 부강리 498-7,5층/15층,256%,28%,"76B㎡, 77A㎡, 78㎡, 92",대신건설(주),044-275-3323,127.365373,36.528807,76.62/59.86,3개/1개,120세대,복도식,77.11/59.13,3개/1개,7세대,계단식,78.04/59.84,3개/1개,25세대,계단식,92.86/81.78,3개/2개,59세대,계단식,대신하나로,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1487대(세대당 1.44),"HT005, HF002",세종시 세종시 새롬중앙로 90,세종시 세종시 새롬동 558,10층/29층,183%,16%,"86B㎡, 87A㎡, 87C㎡, 115A㎡, 115B㎡, 116C㎡, 131B㎡, 131A㎡, 131T㎡, 151G㎡, 166A㎡, 166T㎡, 179PE","(주)포스코건설,현대건설(주)",044-868-1980,127.251526,36.48888,86.99/59.96,3개/2개,93세대,계단식,87.22/59.93,3개/2개,526세대,계단식,87.25/59.9,3개/2개,48세대,계단식,115.45/84.9,3개/2개,107세대,계단식,새뜸10단지더샵힐스테이트,115.4/84.78,3개/2개,77세대,계단식,116.39/84.97,3개/2개,35세대,계단식,131.84/98.18,3개/2개,111세대,계단식,131.46/98.64,3개/2개,19세대,계단식,131.84/98.18,3개/2개,2세대,계단식,151.26/109.48,3개/2개,2세대,계단식,166.62/125.07,3개/2개,2세대,계단식,166.62/125.07,3개/2개,2세대,계단식,179.61/133.49,4개/3개,3세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,685대(세대당 1.53),"HT005, HF002",세종시 세종시 새롬로 55,세종시 세종시 새롬동 561,7층/29층,183%,17%,"115A㎡, 116C㎡, 129A㎡, 130B㎡, 130T㎡, 151G㎡, 164A㎡, 164T㎡, 170G㎡, 177P㎡, 186A㎡, 186C㎡, 189B","(주)포스코건설,현대건설(주)",044-862-1568,127.253569,36.489526,115.29/84.9,3개/2개,114세대,계단식,116.23/84.97,3개/2개,35세대,계단식,129.93/98.64,3개/2개,124세대,계단식,130.32/98.18,3개/2개,155세대,계단식,새뜸11단지더샵힐스테이트,130.32/98.18,3개/2개,2세대,계단식,151.04/109.48,3개/2개,2세대,계단식,164.67/125.07,3개/2개,2세대,계단식,164.67/125.07,3개/2개,2세대,계단식,170.27/127.11,3개/2개,1세대,계단식,177.54/133.49,4개/3개,2세대,계단식,186.6/129.77,4개/3개,2세대,계단식,186.6/129.77,4개/3개,1세대,계단식,189.08/129.72,4개/3개,3세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,692대(세대당 1.46),"HT005, HF002",세종시 세종시 새롬남로 102,세종시 세종시 새롬동 614,10층/29층,182%,18%,"82㎡, 102㎡, 111㎡, 115A㎡, 115C㎡, 116B",(주)금성백조주택,044-864-7220,127.257332,36.484735,82.92/59.92,3개/2개,298세대,계단식,102.53/74.7,3개/2개,29세대,계단식,111.38/80.95,3개/2개,2세대,계단식,115.18/84.97,3개/2개,73세대,계단식,새뜸12단지예미지,115.93/84.78,3개/2개,6세대,계단식,116.25/84.99,3개/2개,64세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,552대(세대당 1.43),"HT005, HF002",세종시 세종시 새롬로 32,세종시 세종시 새롬동 564,16층/24층,239%,40%,"94A㎡, 95B㎡, 114C㎡, 114A㎡, 114B㎡, 115P",(주)부원건설,044-868-4347,127.255705,36.487943,94.52/69.96,3개/2개,169세대,계단식,95.59/69.79,3개/2개,40세대,계단식,114.23/84.9,3개/2개,75세대,계단식,114.03/84.93,3개/2개,62세대,계단식,새뜸13단지트리쉐이드(주상복합),114.03/84.93,3개/2개,38세대,계단식,115.12/84.9,4개/2개,2세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,394대(세대당 1.77),"HT005, HF002",세종시 세종시 새롬로 56,세종시 세종시 새롬동 563,10층/24층,183%,24%,"129A㎡, 130B㎡, 143A㎡, 144B㎡, 170G","(주)포스코건설,현대건설(주)",044-864-1877,127.2547,36.490269,129.9/98.64,3개/2개,98세대,계단식,130.29/98.18,3개/2개,14세대,계단식,143.72/107.67,4개/2개,70세대,계단식,144.34/107.73,4개/2개,36세대,계단식,새뜸14단지더샵힐스테이트,170.22/127.11,4개/2개,4세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1586대(세대당 1.47),"HT005, HF002",세종시 세종시 새롬남로 18,세종시 세종시 새롬동 601,10층/29층,176%,15%,"109B㎡, 109B-3㎡, 109B-2㎡, 109B-1㎡, 111A㎡, 127㎡, 146㎡, 146-1","(주)대우건설,현대산업개발(주),계룡건설산업(주),현대엔지니어링(주)",044-868-3051,127.248026,36.481854,109.09/84.96,3개/2개,415세대,계단식,109.09/84.96,3개/2개,21세대,계단식,109.09/84.96,3개/2개,4세대,계단식,109.09/84.96,3개/2개,3세대,계단식,새뜸1단지메이저시티푸르지오,111.21/84.88,3개/2개,217세대,계단식,127.92/101.8,3개/2개,198세대,계단식,146.99/120.5,4개/2개,176세대,계단식,146.99/120.5,4개/2개,43세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1009대(세대당 1.44),"HT005, HF002",세종시 세종시 새롬남로 17,세종시 세종시 새롬동 599,10층/22층,150%,16%,"83B㎡, 83A㎡, 83B-1㎡, 83B-2㎡, 109B㎡, 109B-2㎡, 109B-1㎡, 111A","(주)대우건설,현대산업개발(주),계룡건설산업(주),현대엔지니어링(주)",044-866-0360,127.247908,36.483588,83.1/59.96,3개/2개,453세대,계단식,83.38/59.95,3개/2개,66세대,계단식,83.1/59.96,3개/2개,37세대,계단식,83.1/59.96,3개/2개,37세대,계단식,새뜸2단지메이저시티리슈빌,109.26/84.96,3개/2개,53세대,계단식,109.26/84.96,3개/2개,4세대,계단식,109.26/84.96,3개/2개,3세대,계단식,111.38/84.88,3개/2개,43세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
